사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020061600100139,2020년 6월 16일 09시,화요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,여,49세,경상,승용,남,61세,상해없음
2020061600100399,2020년 6월 16일 16시,화요일,서울특별시 관악구 남현동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,79세,중상,건설기계,남,65세,상해없음
2020061600100497,2020년 6월 16일 18시,화요일,서울특별시 은평구 대조동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,55세,상해없음,자전거,남,17세,경상
2020061600100542,2020년 6월 16일 19시,화요일,서울특별시 동작구 대방동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,28세,중상,승합,남,60세,상해없음
2020061600100570,2020년 6월 16일 20시,화요일,서울특별시 서대문구 남가좌동,부상신고사고,0,0,0,1,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,24세,부상신고,자전거,남,50세,상해없음
2020061600100576,2020년 6월 16일 20시,화요일,서울특별시 강동구 천호동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,12세,부상신고,,,,
2020061600100614,2020년 6월 16일 21시,화요일,서울특별시 성동구 응봉동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,25세,중상,자전거,여,24세,상해없음
2020061600100659,2020년 6월 16일 23시,화요일,서울특별시 동대문구 이문동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,63세,경상,자전거,남,49세,중상
2020061700100094,2020년 6월 17일 08시,수요일,서울특별시 송파구 장지동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,36세,상해없음,보행자,여,31세,중상
2020061700100377,2020년 6월 17일 16시,수요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,10세,중상,승용,남,31세,상해없음
2020061700100407,2020년 6월 17일 17시,수요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,남,70세,부상신고,승용,남,63세,상해없음
2020061700100592,2020년 6월 17일 22시,수요일,서울특별시 송파구 가락동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 교량,자전거,남,55세,상해없음,보행자,여,37세,중상
2020061800100089,2020년 6월 18일 07시,목요일,서울특별시 동대문구 제기동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,65세,경상,이륜,남,59세,상해없음
2020061800100415,2020년 6월 18일 17시,목요일,서울특별시 동대문구 용두동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,71세,상해없음,자전거,남,78세,경상
2020061800100416,2020년 6월 18일 17시,목요일,서울특별시 구로구 궁동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,24세,상해없음,승합,남,50세,상해없음
2020061800100529,2020년 6월 18일 20시,목요일,서울특별시 금천구 가산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,57세,상해없음,보행자,여,72세,중상
2020061800100603,2020년 6월 18일 22시,목요일,서울특별시 서대문구 창천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,21세,경상,이륜,남,25세,상해없음
2020061800100604,2020년 6월 18일 22시,목요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,65세,부상신고,특수,남,35세,기타불명
2020061900100072,2020년 6월 19일 07시,금요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,16세,상해없음,승용,여,26세,경상
2020061900100102,2020년 6월 19일 08시,금요일,서울특별시 송파구 석촌동,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,51세,상해없음,보행자,여,65세,중상
2020061900100175,2020년 6월 19일 10시,금요일,서울특별시 노원구 공릉동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,60세,경상,보행자,남,51세,중상
2020061900100202,2020년 6월 19일 11시,금요일,서울특별시 강서구 방화동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,23세,경상,자전거,남,33세,경상
2020061900100203,2020년 6월 19일 11시,금요일,서울특별시 강서구 가양동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,79세,상해없음,자전거,여,55세,중상
2020061900100205,2020년 6월 19일 11시,금요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,44세,부상신고,,,,
2020061900100540,2020년 6월 19일 18시,금요일,서울특별시 서초구 잠원동,중상사고,0,1,0,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,53세,중상,승용,여,48세,상해없음
2020061900100628,2020년 6월 19일 20시,금요일,서울특별시 동작구 신대방동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,56세,상해없음,보행자,여,91세,중상
2020061900100629,2020년 6월 19일 20시,금요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,자전거,여,60세,부상신고,기타불명,기타불명,미분류,기타불명
2020061900100666,2020년 6월 19일 21시,금요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,36세,경상,승용,여,68세,상해없음
2020062000100189,2020년 6월 20일 11시,토요일,서울특별시 강동구 성내동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,77세,중상,승용,여,50세,상해없음
2020062000100234,2020년 6월 20일 12시,토요일,서울특별시 용산구 한남동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,28세,경상,승용,남,64세,상해없음
2020062000100369,2020년 6월 20일 15시,토요일,서울특별시 영등포구 문래동6가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,38세,경상,승용,남,33세,상해없음
2020062000100493,2020년 6월 20일 18시,토요일,서울특별시 영등포구 여의도동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,60세,상해없음,자전거,남,21세,부상신고
2020062000100539,2020년 6월 20일 19시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,67세,상해없음,보행자,여,21세,상해없음
2020062000100611,2020년 6월 20일 21시,토요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,28세,부상신고,승용,남,39세,상해없음
2020062000100639,2020년 6월 20일 22시,토요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,기타불명,이륜,남,17세,경상
2020062100100106,2020년 6월 21일 08시,일요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,52세,기타불명,자전거,남,42세,경상
2020062100100312,2020년 6월 21일 16시,일요일,서울특별시 영등포구 양평동4가,경상사고,0,0,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,여,30세,경상,승용,남,36세,상해없음
2020062100100385,2020년 6월 21일 18시,일요일,서울특별시 서초구 양재동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,11세,상해없음,보행자,여,60세,부상신고
2020062100100410,2020년 6월 21일 19시,일요일,서울특별시 중랑구 묵동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,72세,경상,승용,여,66세,상해없음
2020062100100434,2020년 6월 21일 20시,일요일,서울특별시 송파구 잠실동,중상사고,0,1,0,1,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,25세,부상신고,보행자,남,22세,중상
2020062200100567,2020년 6월 22일 18시,월요일,서울특별시 강북구 우이동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,59세,경상,승합,남,47세,상해없음
2020062300100066,2020년 6월 23일 07시,화요일,서울특별시 마포구 망원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,72세,경상,승용,남,57세,상해없음
2020062300100104,2020년 6월 23일 08시,화요일,서울특별시 송파구 문정동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,48세,중상,승용,여,53세,상해없음
2020062300100156,2020년 6월 23일 09시,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,28세,상해없음,보행자,여,56세,중상
2020062300100286,2020년 6월 23일 12시,화요일,서울특별시 강남구 청담동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,13세,상해없음,자전거,여,41세,부상신고
2020062300100337,2020년 6월 23일 14시,화요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,14세,경상,승용,여,49세,상해없음
2020062300100338,2020년 6월 23일 14시,화요일,서울특별시 동작구 사당동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,부상신고,승용,남,60세,상해없음
2020062300100399,2020년 6월 23일 16시,화요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,여,20세,상해없음,보행자,여,72세,경상
2020062300100446,2020년 6월 23일 17시,화요일,서울특별시 동작구 흑석동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,61세,상해없음,보행자,여,78세,중상
2020062300100501,2020년 6월 23일 18시,화요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,64세,기타불명,자전거,여,29세,중상
2020062300100585,2020년 6월 23일 20시,화요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,17세,상해없음,보행자,여,54세,경상
2020062300100589,2020년 6월 23일 20시,화요일,서울특별시 서초구 방배동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,자전거,남,35세,상해없음,보행자,여,72세,부상신고
2020062400100408,2020년 6월 24일 17시,수요일,서울특별시 은평구 응암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,17세,경상,승용,남,79세,상해없음
2020062500100360,2020년 6월 25일 16시,목요일,서울특별시 영등포구 당산동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,12세,경상,승용,남,28세,상해없음
2020062500100428,2020년 6월 25일 18시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 젖음/습기,비,교차로 - 교차로부근,자전거,남,58세,경상,승합,남,59세,상해없음
2020062500100496,2020년 6월 25일 20시,목요일,서울특별시 강남구 일원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,자전거,여,44세,중상,보행자,여,30세,상해없음
2020062500100525,2020년 6월 25일 21시,목요일,서울특별시 마포구 공덕동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,50세,경상,승용,남,33세,기타불명
2020062600100024,2020년 6월 26일 01시,금요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,21세,경상,승용,남,66세,상해없음
2020062600100114,2020년 6월 26일 08시,금요일,서울특별시 송파구 삼전동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,기타불명,미분류,기타불명,자전거,여,53세,중상
2020062600100277,2020년 6월 26일 13시,금요일,서울특별시 서초구 양재동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,19세,부상신고,승용,남,48세,상해없음
2020062600100444,2020년 6월 26일 17시,금요일,서울특별시 동작구 흑석동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,77세,부상신고,자전거,남,48세,부상신고
2020062600100603,2020년 6월 26일 20시,금요일,서울특별시 양천구 목동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,19세,상해없음,자전거,남,29세,부상신고
2020062600100672,2020년 6월 26일 22시,금요일,서울특별시 노원구 공릉동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,53세,상해없음,자전거,여,39세,부상신고
2020062600100706,2020년 6월 26일 23시,금요일,서울특별시 송파구 풍납동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,35세,상해없음,자전거,남,47세,경상
2020062700100058,2020년 6월 27일 03시,토요일,서울특별시 노원구 월계동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,자전거,남,26세,상해없음,보행자,남,46세,부상신고
2020062700100370,2020년 6월 27일 16시,토요일,서울특별시 성동구 금호동4가,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,경상,자전거,남,25세,중상
2020062700100513,2020년 6월 27일 20시,토요일,서울특별시 성동구 성수동2가,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,77세,중상,,,,
2020062700100546,2020년 6월 27일 21시,토요일,서울특별시 서초구 잠원동,부상신고사고,0,0,0,2,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,16세,상해없음,보행자,여,37세,부상신고
2020062700100569,2020년 6월 27일 22시,토요일,서울특별시 성동구 옥수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,25세,상해없음,자전거,남,19세,경상
2020062800100076,2020년 6월 28일 06시,일요일,서울특별시 송파구 신천동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,9세,경상,자전거,여,51세,경상
2020062800100206,2020년 6월 28일 13시,일요일,서울특별시 강동구 암사동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,66세,상해없음,보행자,여,6세,경상
2020062800100236,2020년 6월 28일 14시,일요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,48세,경상,승용,남,58세,상해없음
2020062800100371,2020년 6월 28일 18시,일요일,서울특별시 동작구 흑석동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,60세,부상신고,자전거,남,26세,경상
2020062800100375,2020년 6월 28일 18시,일요일,서울특별시 강동구 둔촌동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,19세,상해없음,보행자,여,74세,중상
2020062900100233,2020년 6월 29일 13시,월요일,서울특별시 성동구 하왕십리동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,단일로 - 기타,자전거,남,44세,경상,승용,남,61세,상해없음
2020062900100236,2020년 6월 29일 13시,월요일,서울특별시 송파구 가락동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,90세,부상신고,승합,남,41세,상해없음
2020062900100343,2020년 6월 29일 16시,월요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,71세,중상,승합,여,42세,상해없음
2020062900100515,2020년 6월 29일 20시,월요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,자전거,남,68세,중상,,,,
2020063000100068,2020년 6월 30일 06시,화요일,서울특별시 도봉구 방학동,부상신고사고,0,0,0,1,차대차 - 측면충돌,직진우회전진행방해,포장 - 젖음/습기,비,교차로 - 교차로안,자전거,여,57세,부상신고,승용,남,30세,상해없음
2020070100100028,2020년 7월 1일 02시,수요일,서울특별시 성동구 용답동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,맑음,교차로 - 교차로안,자전거,남,59세,경상,승용,남,56세,상해없음
2020070100100057,2020년 7월 1일 06시,수요일,서울특별시 용산구 서빙고동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,38세,부상신고,자전거,기타불명,미분류,기타불명
2020070100100139,2020년 7월 1일 09시,수요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,41세,상해없음,보행자,남,3세,경상
2020070100100227,2020년 7월 1일 12시,수요일,서울특별시 양천구 신정동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,33세,부상신고,이륜,남,46세,부상신고
2020070100100306,2020년 7월 1일 15시,수요일,서울특별시 도봉구 창동,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,47세,경상,자전거,남,63세,경상
2020070100100492,2020년 7월 1일 20시,수요일,서울특별시 동작구 노량진동,중상사고,0,1,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,25세,부상신고,자전거,여,30세,중상
2020070100100494,2020년 7월 1일 20시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,30세,상해없음,자전거,남,51세,경상
2020070100100495,2020년 7월 1일 20시,수요일,서울특별시 구로구 구로동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,61세,부상신고,승용,남,49세,상해없음
2020070100100524,2020년 7월 1일 21시,수요일,서울특별시 서초구 반포동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,58세,상해없음,자전거,남,30세,경상
2020070100100555,2020년 7월 1일 22시,수요일,서울특별시 노원구 공릉동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,26세,상해없음,보행자,여,48세,중상
2020070200100165,2020년 7월 2일 10시,목요일,서울특별시 영등포구 당산동1가,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,31세,상해없음,자전거,여,26세,중상
2020070200100371,2020년 7월 2일 16시,목요일,서울특별시 송파구 삼전동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,기타 - 기타,자전거,남,19세,상해없음,원동기,남,23세,중상
2020070200100372,2020년 7월 2일 16시,목요일,서울특별시 성북구 장위동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,84세,중상,자전거,여,60세,중상
2020070200100417,2020년 7월 2일 17시,목요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,9세,부상신고,기타불명,여,28세,부상신고
2020070200100457,2020년 7월 2일 18시,목요일,서울특별시 성북구 하월곡동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,63세,부상신고,승용,남,40세,상해없음
2020070200100459,2020년 7월 2일 18시,목요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,85세,경상,화물,남,47세,상해없음
2020070200100528,2020년 7월 2일 20시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,31세,경상,승용,남,72세,상해없음
2020070300100081,2020년 7월 3일 07시,금요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,16세,상해없음,보행자,여,43세,경상
2020070300100172,2020년 7월 3일 10시,금요일,서울특별시 동대문구 이문동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,75세,부상신고,이륜,남,33세,상해없음
2020070300100180,2020년 7월 3일 10시,금요일,서울특별시 성북구 하월곡동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,45세,상해없음,자전거,남,76세,경상
2020070300100205,2020년 7월 3일 11시,금요일,서울특별시 구로구 고척동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,72세,상해없음,보행자,여,79세,중상
2020070300100270,2020년 7월 3일 13시,금요일,서울특별시 강남구 수서동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,35세,부상신고,보행자,남,71세,상해없음
2020070300100298,2020년 7월 3일 14시,금요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,46세,경상,승용,남,41세,상해없음
2020070300100365,2020년 7월 3일 16시,금요일,서울특별시 서대문구 홍은동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,18세,부상신고,승용,남,60세,상해없음
2020070300100370,2020년 7월 3일 16시,금요일,서울특별시 강서구 등촌동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,42세,부상신고,승용,남,74세,기타불명
2020070300100407,2020년 7월 3일 17시,금요일,서울특별시 금천구 독산동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,59세,부상신고,승합,남,62세,상해없음
2020070300100510,2020년 7월 3일 19시,금요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,43세,경상,승용,여,53세,상해없음
2020070300100583,2020년 7월 3일 21시,금요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,54세,기타불명,보행자,여,30세,경상
2020070300100587,2020년 7월 3일 21시,금요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,20세,상해없음,자전거,남,80세,경상
2020070400100109,2020년 7월 4일 06시,토요일,서울특별시 동작구 상도동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,64세,경상,화물,남,48세,상해없음
2020070400100163,2020년 7월 4일 09시,토요일,서울특별시 송파구 신천동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,10세,부상신고,자전거,남,31세,부상신고
2020070400100165,2020년 7월 4일 09시,토요일,서울특별시 노원구 상계동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,58세,상해없음,보행자,여,60세,중상
2020070400100259,2020년 7월 4일 12시,토요일,서울특별시 구로구 오류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,72세,경상,승용,여,49세,상해없음
2020070400100260,2020년 7월 4일 12시,토요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,53세,상해없음,자전거,남,32세,경상
2020070400100291,2020년 7월 4일 13시,토요일,서울특별시 양천구 목동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,기타불명,미분류,기타불명,보행자,남,7세,부상신고
2020070400100409,2020년 7월 4일 16시,토요일,서울특별시 강남구 수서동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,42세,상해없음,자전거,남,13세,부상신고
2020070400100439,2020년 7월 4일 17시,토요일,서울특별시 송파구 잠실동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,59세,부상신고,자전거,남,12세,경상
2020070400100483,2020년 7월 4일 18시,토요일,서울특별시 용산구 용산동2가,중상사고,0,1,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,상해없음,보행자,여,23세,중상
